Node Number	Thermal Strain (mm/mm)
7782	9.1852e-003
7783	9.1852e-003
7784	9.1861e-003
7785	9.1854e-003
7786	9.1843e-003
7787	9.1849e-003
7788	9.188e-003
7789	9.1847e-003
7790	9.184e-003
7791	9.1829e-003
7792	9.1835e-003
7793	9.1835e-003
7794	9.183e-003
7795	9.1819e-003
7796	9.1823e-003
7797	9.185e-003
7798	9.1825e-003
7799	9.1821e-003
7800	9.1809e-003
7801	9.1813e-003
7802	9.1841e-003
7803	9.1818e-003
7804	9.1814e-003
7805	9.1803e-003
7806	9.1804e-003
7807	9.1811e-003
7808	9.1808e-003
7809	9.1795e-003
7810	9.1798e-003
7811	9.1826e-003
7812	9.1805e-003
7813	9.1803e-003
7814	9.1791e-003
7815	9.1791e-003
7816	9.182e-003
7817	9.1802e-003
7818	9.18e-003
7819	9.1787e-003
7820	9.1787e-003
7821	9.1798e-003
7822	9.1795e-003
7823	9.1782e-003
7824	9.1783e-003
7825	9.1793e-003
7826	9.1791e-003
7827	9.1778e-003
7828	9.1779e-003
7829	9.1789e-003
7830	9.1788e-003
7831	9.1774e-003
7832	9.1775e-003
7833	9.1787e-003
7834	9.1786e-003
7835	9.1772e-003
7836	9.1772e-003
7837	9.1787e-003
7838	9.1786e-003
7839	9.1772e-003
7840	9.1771e-003
7841	9.1769e-003
7842	9.1783e-003
7843	9.178e-003
7844	9.1779e-003
7845	9.1764e-003
7846	9.1767e-003
7847	9.1782e-003
7848	9.1778e-003
7849	9.1777e-003
7850	9.1761e-003
7851	9.1764e-003
7852	9.1776e-003
7853	9.1772e-003
7854	9.1759e-003
7855	9.1762e-003
7856	9.1772e-003
7857	9.1771e-003
7858	9.1758e-003
7859	9.1756e-003
7860	9.1768e-003
7861	9.1767e-003
7862	9.1755e-003
7863	9.1754e-003
7864	9.1766e-003
7865	9.1765e-003
7866	9.1751e-003
7867	9.1751e-003
7868	9.1763e-003
7869	9.1759e-003
7870	9.1746e-003
7871	9.1748e-003
7872	9.1778e-003
7873	9.1755e-003
7874	9.1754e-003
7875	9.174e-003
7876	9.1741e-003
7877	9.1751e-003
7878	9.1746e-003
7879	9.1733e-003
7880	9.1738e-003
7881	9.1741e-003
7882	9.1735e-003
7883	9.1723e-003
7884	9.1727e-003
7885	9.1758e-003
7886	9.1727e-003
7887	9.1718e-003
7888	9.1707e-003
7889	9.1715e-003
7890	9.1708e-003
7891	9.1699e-003
7892	9.1689e-003
7893	9.1698e-003
7894	9.1687e-003
7895	9.1679e-003
7896	9.1683e-003
7897	9.1663e-003
7898	9.1665e-003
7899	9.1701e-003
7900	9.1693e-003
7901	9.1702e-003
7902	9.1683e-003
7903	9.1672e-003
7904	9.1705e-003
7905	9.1711e-003
7906	9.1718e-003
7907	9.1699e-003
7908	9.1691e-003
7909	9.1725e-003
7910	9.1731e-003
7911	9.1713e-003
7912	9.1706e-003
7913	9.1739e-003
7914	9.1735e-003
7915	9.1738e-003
7916	9.1721e-003
7917	9.1717e-003
7918	9.1749e-003
7919	9.1742e-003
7920	9.1745e-003
7921	9.1729e-003
7922	9.1724e-003
7923	9.1756e-003
7924	9.1746e-003
7925	9.1747e-003
7926	9.1732e-003
7927	9.1729e-003
7928	9.1749e-003
7929	9.175e-003
7930	9.1735e-003
7931	9.1732e-003
7932	9.1763e-003
7933	9.1752e-003
7934	9.1753e-003
7935	9.1738e-003
7936	9.1736e-003
7937	9.1753e-003
7938	9.1753e-003
7939	9.1739e-003
7940	9.1737e-003
7941	9.1767e-003
7942	9.1754e-003
7943	9.1754e-003
7944	9.1739e-003
7945	9.1738e-003
7946	9.1755e-003
7947	9.1755e-003
7948	9.1741e-003
7949	9.174e-003
7950	9.1769e-003
7951	9.1754e-003
7952	9.1754e-003
7953	9.174e-003
7954	9.1739e-003
7955	9.1755e-003
7956	9.1755e-003
7957	9.1741e-003
7958	9.1739e-003
7959	9.1755e-003
7960	9.1755e-003
7961	9.1741e-003
7962	9.174e-003
7963	9.1755e-003
7964	9.1755e-003
7965	9.1742e-003
7966	9.174e-003
7967	9.1755e-003
7968	9.1756e-003
7969	9.1742e-003
7970	9.174e-003
7971	9.1755e-003
7972	9.1755e-003
7973	9.1741e-003
7974	9.1741e-003
7975	9.1756e-003
7976	9.1756e-003
7977	9.1742e-003
7978	9.174e-003
7979	9.1756e-003
7980	9.1756e-003
7981	9.1742e-003
7982	9.174e-003
7983	9.1755e-003
7984	9.1756e-003
7985	9.1742e-003
7986	9.174e-003
7987	9.1756e-003
7988	9.1757e-003
7989	9.1742e-003
7990	9.174e-003
7991	9.1756e-003
7992	9.1757e-003
7993	9.1742e-003
7994	9.1741e-003
7995	9.1757e-003
7996	9.1757e-003
7997	9.1742e-003
7998	9.1741e-003
7999	9.1758e-003
8000	9.1758e-003
8001	9.1743e-003
8002	9.1742e-003
8003	9.1757e-003
8004	9.1757e-003
8005	9.1742e-003
8006	9.1742e-003
8007	9.1757e-003
8008	9.1757e-003
8009	9.1742e-003
8010	9.1742e-003
8011	9.1757e-003
8012	9.1757e-003
8013	9.1743e-003
8014	9.1742e-003
8015	9.1757e-003
8016	9.1757e-003
8017	9.1742e-003
8018	9.1742e-003
8019	9.1757e-003
8020	9.1756e-003
8021	9.1743e-003
8022	9.1742e-003
8023	9.1756e-003
8024	9.1757e-003
8025	9.1742e-003
8026	9.1741e-003
8027	9.1758e-003
8028	9.1758e-003
8029	9.1744e-003
8030	9.1742e-003
8031	9.1757e-003
8032	9.1756e-003
8033	9.1743e-003
8034	9.1742e-003
8035	9.1757e-003
8036	9.1758e-003
8037	9.1743e-003
8038	9.1742e-003
8039	9.1758e-003
8040	9.1758e-003
8041	9.1744e-003
8042	9.1742e-003
8043	9.1758e-003
8044	9.1758e-003
8045	9.1744e-003
8046	9.1742e-003
8047	9.1758e-003
8048	9.1756e-003
8049	9.1743e-003
8050	9.1743e-003
8051	9.1757e-003
8052	9.1757e-003
8053	9.1743e-003
8054	9.1742e-003
8055	9.1757e-003
8056	9.1758e-003
8057	9.1743e-003
8058	9.1743e-003
8059	9.1758e-003
8060	9.1758e-003
8061	9.1744e-003
8062	9.1743e-003
8063	9.1759e-003
8064	9.1759e-003
8065	9.1744e-003
8066	9.1743e-003
8067	9.1759e-003
8068	9.1758e-003
8069	9.1745e-003
8070	9.1743e-003
8071	9.1758e-003
8072	9.1758e-003
8073	9.1744e-003
8074	9.1743e-003
8075	9.1757e-003
8076	9.1758e-003
8077	9.1743e-003
8078	9.1743e-003
8079	9.1771e-003
8080	9.1759e-003
8081	9.1759e-003
8082	9.1745e-003
8083	9.1742e-003
8084	9.1759e-003
8085	9.1759e-003
8086	9.1744e-003
8087	9.1744e-003
8088	9.1759e-003
8089	9.1759e-003
8090	9.1744e-003
8091	9.1744e-003
8092	9.1759e-003
8093	9.1758e-003
8094	9.1744e-003
8095	9.1743e-003
8096	9.1759e-003
8097	9.1758e-003
8098	9.1744e-003
8099	9.1743e-003
8100	9.1758e-003
8101	9.1759e-003
8102	9.1744e-003
8103	9.1742e-003
8104	9.176e-003
8105	9.1761e-003
8106	9.1746e-003
8107	9.1744e-003
8108	9.176e-003
8109	9.176e-003
8110	9.1745e-003
8111	9.1745e-003
8112	9.176e-003
8113	9.1761e-003
8114	9.1746e-003
8115	9.1745e-003
8116	9.1761e-003
8117	9.1761e-003
8118	9.1745e-003
8119	9.1746e-003
8120	9.176e-003
8121	9.176e-003
8122	9.1746e-003
8123	9.1745e-003
8124	9.1775e-003
8125	9.1761e-003
8126	9.176e-003
8127	9.1746e-003
8128	9.1745e-003
8129	9.176e-003
8130	9.1761e-003
8131	9.1747e-003
8132	9.1744e-003
8133	9.1773e-003
8134	9.1761e-003
8135	9.1761e-003
8136	9.1746e-003
8137	9.1745e-003
8138	9.1775e-003
8139	9.1761e-003
8140	9.1761e-003
8141	9.1747e-003
8142	9.1746e-003
8143	9.1775e-003
8144	9.1762e-003
8145	9.1762e-003
8146	9.1747e-003
8147	9.1745e-003
8148	9.1775e-003
8149	9.1762e-003
8150	9.1762e-003
8151	9.1748e-003
8152	9.1746e-003
8153	9.1775e-003
8154	9.1762e-003
8155	9.1762e-003
8156	9.1748e-003
8157	9.1745e-003
8158	9.1775e-003
8159	9.1761e-003
8160	9.1761e-003
8161	9.1746e-003
8162	9.1746e-003
8163	9.1776e-003
8164	9.1761e-003
8165	9.1761e-003
8166	9.1747e-003
8167	9.1745e-003
8168	9.1775e-003
8169	9.1761e-003
8170	9.1761e-003
8171	9.1746e-003
8172	9.1747e-003
8173	9.1776e-003
8174	9.1762e-003
8175	9.1762e-003
8176	9.1748e-003
8177	9.1747e-003
8178	9.1762e-003
8179	9.1761e-003
8180	9.1747e-003
8181	9.1746e-003
8182	9.1761e-003
8183	9.1762e-003
8184	9.1747e-003
8185	9.1745e-003
8186	9.1763e-003
8187	9.1762e-003
8188	9.1748e-003
8189	9.1747e-003
8190	9.1762e-003
8191	9.1763e-003
8192	9.1748e-003
8193	9.1746e-003
8194	9.1764e-003
8195	9.1764e-003
8196	9.175e-003
8197	9.1748e-003
8198	9.1763e-003
8199	9.1763e-003
8200	9.1749e-003
8201	9.1748e-003
8202	9.1764e-003
8203	9.1764e-003
8204	9.175e-003
8205	9.1748e-003
8206	9.1765e-003
8207	9.1765e-003
8208	9.175e-003
8209	9.1749e-003
8210	9.1764e-003
8211	9.1764e-003
8212	9.175e-003
8213	9.1749e-003
8214	9.1765e-003
8215	9.1766e-003
8216	9.1751e-003
8217	9.175e-003
8218	9.1766e-003
8219	9.1766e-003
8220	9.1751e-003
8221	9.175e-003
8222	9.1767e-003
8223	9.1767e-003
8224	9.1752e-003
8225	9.1751e-003
8226	9.1767e-003
8227	9.1768e-003
8228	9.1753e-003
8229	9.1751e-003
8230	9.1768e-003
8231	9.1768e-003
8232	9.1753e-003
8233	9.1752e-003
8234	9.1768e-003
8235	9.1769e-003
8236	9.1754e-003
8237	9.1752e-003
8238	9.1769e-003
8239	9.177e-003
8240	9.1755e-003
8241	9.1753e-003
8242	9.177e-003
8243	9.1771e-003
8244	9.1756e-003
8245	9.1754e-003
8246	9.1771e-003
8247	9.1771e-003
8248	9.1756e-003
8249	9.1755e-003
8250	9.1771e-003
8251	9.1771e-003
8252	9.1756e-003
8253	9.1756e-003
8254	9.1771e-003
8255	9.1771e-003
8256	9.1757e-003
8257	9.1755e-003
8258	9.1771e-003
8259	9.1773e-003
8260	9.1758e-003
8261	9.1756e-003
8262	9.1771e-003
8263	9.1768e-003
8264	9.1755e-003
8265	9.1758e-003
8266	9.177e-003
8267	9.1771e-003
8268	9.1757e-003
8269	9.1755e-003
8270	9.1819e-003
8271	9.1789e-003
8272	9.1804e-003
8273	9.1805e-003
8274	9.1773e-003
8275	9.1775e-003
8276	9.176e-003
8277	9.179e-003
8278	9.1756e-003
8279	9.1786e-003
8280	9.0452e-003
8281	9.0437e-003
8282	9.0473e-003
8283	9.1849e-003
8284	9.1834e-003
8285	9.1834e-003
8286	9.0531e-003
8287	9.0531e-003
8288	9.0549e-003
8289	9.0532e-003
8290	9.0547e-003
8291	9.0535e-003
8292	9.0549e-003
8293	9.0517e-003
8294	9.0537e-003
8295	9.0552e-003
8296	9.0538e-003
8297	9.0552e-003
8298	9.0522e-003
8299	9.0539e-003
8300	9.0556e-003
8301	9.0542e-003
8302	9.0556e-003
8303	9.0524e-003
8304	9.0545e-003
8305	9.056e-003
8306	9.0548e-003
8307	9.0561e-003
8308	9.053e-003
8309	9.055e-003
8310	9.0565e-003
8311	9.0552e-003
8312	9.0565e-003
8313	9.0535e-003
8314	9.0554e-003
8315	9.0569e-003
8316	9.0556e-003
8317	9.0569e-003
8318	9.0539e-003
8319	9.0559e-003
8320	9.0573e-003
8321	9.056e-003
8322	9.0575e-003
8323	9.0545e-003
8324	9.0563e-003
8325	9.0575e-003
8326	9.0566e-003
8327	9.058e-003
8328	9.055e-003
8329	9.0568e-003
8330	9.0584e-003
8331	9.0571e-003
8332	9.0584e-003
8333	9.0553e-003
8334	9.0575e-003
8335	9.0589e-003
8336	9.058e-003
8337	9.0591e-003
8338	9.0583e-003
8339	9.0597e-003
8340	9.0585e-003
8341	9.0597e-003
8342	9.0588e-003
8343	9.0602e-003
8344	9.0591e-003
8345	9.0605e-003
8346	9.0573e-003
8347	9.0594e-003
8348	9.0608e-003
8349	9.0598e-003
8350	9.0611e-003
8351	9.0601e-003
8352	9.0615e-003
8353	9.0605e-003
8354	9.0617e-003
8355	9.0608e-003
8356	9.0623e-003
8357	9.0612e-003
8358	9.0625e-003
8359	9.0595e-003
8360	9.0616e-003
8361	9.063e-003
8362	9.062e-003
8363	9.0631e-003
8364	9.06e-003
8365	9.0626e-003
8366	9.0639e-003
8367	9.0631e-003
8368	9.0645e-003
8369	9.0613e-003
8370	9.0634e-003
8371	9.0647e-003
8372	9.064e-003
8373	9.0652e-003
8374	9.0645e-003
8375	9.0659e-003
8376	9.065e-003
8377	9.0662e-003
8378	9.0652e-003
8379	9.0668e-003
8380	9.0655e-003
8381	9.0668e-003
8382	9.0637e-003
8383	9.0661e-003
8384	9.0676e-003
8385	9.0665e-003
8386	9.0679e-003
8387	9.0647e-003
8388	9.0672e-003
8389	9.0685e-003
8390	9.0678e-003
8391	9.0689e-003
8392	9.0659e-003
8393	9.0683e-003
8394	9.0697e-003
8395	9.0666e-003
8396	9.0687e-003
8397	9.0698e-003
8398	9.0693e-003
8399	9.0706e-003
8400	9.0698e-003
8401	9.0711e-003
8402	9.0681e-003
8403	9.0705e-003
8404	9.0716e-003
8405	9.0713e-003
8406	9.0726e-003
8407	9.0694e-003
8408	9.0719e-003
8409	9.0732e-003
8410	9.0726e-003
8411	9.0737e-003
8412	9.0706e-003
8413	9.0733e-003
8414	9.0746e-003
8415	9.0738e-003
8416	9.075e-003
8417	9.0745e-003
8418	9.0758e-003
8419	9.0751e-003
8420	9.0763e-003
8421	9.0732e-003
8422	9.0758e-003
8423	9.0771e-003
8424	9.0765e-003
8425	9.0775e-003
8426	9.0745e-003
8427	9.0785e-003
8428	9.0771e-003
8429	9.078e-003
8430	9.0794e-003
8431	9.0775e-003
8432	9.0788e-003
8433	9.08e-003
8434	9.0796e-003
8435	9.0809e-003
8436	9.0803e-003
8437	9.0814e-003
8438	9.0783e-003
8439	9.0811e-003
8440	9.0823e-003
8441	9.0819e-003
8442	9.083e-003
8443	9.0799e-003
8444	9.0828e-003
8445	9.0841e-003
8446	9.0837e-003
8447	9.0847e-003
8448	9.0816e-003
8449	9.0846e-003
8450	9.0858e-003
8451	9.0855e-003
8452	9.0866e-003
8453	9.0834e-003
8454	9.0863e-003
8455	9.0876e-003
8456	9.0871e-003
8457	9.0883e-003
8458	9.0879e-003
8459	9.0891e-003
8460	9.0887e-003
8461	9.09e-003
8462	9.0893e-003
8463	9.0907e-003
8464	9.0901e-003
8465	9.0913e-003
8466	9.0911e-003
8467	9.0923e-003
8468	9.092e-003
8469	9.0933e-003
8470	9.09e-003
8471	9.0929e-003
8472	9.0939e-003
8473	9.0938e-003
8474	9.0949e-003
8475	9.0919e-003
8476	9.0957e-003
8477	9.0947e-003
8478	9.0975e-003
8479	9.0986e-003
8480	9.0966e-003
8481	9.0956e-003
8482	9.0986e-003
8483	9.0994e-003
8484	9.0998e-003
8485	9.1006e-003
8486	9.0979e-003
8487	9.101e-003
8488	9.1017e-003
8489	9.1023e-003
8490	9.1027e-003
8491	9.1003e-003
8492	9.1037e-003
8493	9.1042e-003
8494	9.1053e-003
8495	9.1055e-003
8496	9.1069e-003
8497	9.1072e-003
8498	9.1086e-003
8499	9.1087e-003
8500	9.1066e-003
8501	9.1105e-003
8502	9.1105e-003
8503	9.1126e-003
8504	9.1123e-003
8505	9.1106e-003
8506	9.1148e-003
8507	9.1143e-003
8508	9.1174e-003
8509	9.1165e-003
8510	9.1154e-003
8511	9.1202e-003
8512	9.1189e-003
8513	9.1234e-003
8514	9.1217e-003
8515	9.1214e-003
8516	9.127e-003
8517	9.1247e-003
8518	9.1314e-003
8519	9.1283e-003
8520	9.1364e-003
8521	9.1326e-003
8522	9.1426e-003
8523	9.1374e-003
8524	9.1399e-003
8525	9.1504e-003
8526	9.1438e-003
8527	9.1607e-003
8528	9.1519e-003
8529	9.1555e-003
8530	9.1731e-003
8531	9.1637e-003
8532	9.1862e-003
8533	9.1802e-003
8534	9.1783e-003
8535	9.2005e-003
8536	9.1998e-003
8537	9.2237e-003
8538	9.2213e-003
8539	9.2125e-003
8540	9.2334e-003
8541	9.2325e-003
8542	9.2251e-003
8543	9.2457e-003
8544	9.2463e-003
8545	9.2293e-003
8546	9.2596e-003
8547	9.2641e-003
8548	9.267e-003
8549	9.2801e-003
8550	9.2679e-003
8551	9.2853e-003
8552	9.2632e-003
8553	9.2813e-003
8554	9.2538e-003
8555	9.2673e-003
8556	9.2426e-003
8557	9.2504e-003
8558	9.2325e-003
8559	9.2355e-003
8560	9.2358e-003
8561	9.225e-003
8562	9.2268e-003
8563	9.2197e-003
8564	9.2199e-003
8565	9.2222e-003
8566	9.2156e-003
8567	9.215e-003
8568	9.2125e-003
8569	9.2129e-003
8570	9.2142e-003
8571	9.2107e-003
8572	9.2107e-003
8573	9.2094e-003
8574	9.2089e-003
8575	9.2084e-003
8576	9.2077e-003
8577	9.2083e-003
8578	9.2078e-003
8579	9.2084e-003
8580	9.2087e-003
8581	9.2083e-003
8582	9.209e-003
8583	9.2093e-003
8584	9.2087e-003
8585	9.2107e-003
8586	9.2082e-003
8587	9.2098e-003
8588	9.2077e-003
8589	9.2078e-003
8590	9.2079e-003
8591	9.2072e-003
8592	9.208e-003
8593	9.2069e-003
8594	9.2078e-003
8595	9.2068e-003
8596	9.207e-003
8597	9.2064e-003
8598	9.2072e-003
8599	9.2062e-003
8600	9.207e-003
8601	9.2057e-003
8602	9.2063e-003
8603	9.207e-003
8604	9.2064e-003
8605	9.2065e-003
8606	9.2056e-003
8607	9.2064e-003
8608	9.2069e-003
8609	9.2065e-003
8610	9.2073e-003
8611	9.2067e-003
8612	9.2076e-003
8613	9.2067e-003
8614	9.2073e-003
8615	9.2068e-003
8616	9.2079e-003
8617	9.2069e-003
8618	9.208e-003
8619	9.2071e-003
8620	9.2078e-003
8621	9.2071e-003
8622	9.2083e-003
8623	9.2061e-003
8624	9.2084e-003
8625	9.2072e-003
8626	9.2071e-003
8627	9.2081e-003
8628	9.2072e-003
8629	9.2069e-003
8630	9.208e-003
8631	9.2068e-003
8632	9.2079e-003
8633	9.2067e-003
8634	9.2077e-003
8635	9.2065e-003
8636	9.2075e-003
8637	9.2064e-003
8638	9.2076e-003
8639	9.2063e-003
8640	9.2074e-003
8641	9.2062e-003
8642	9.2073e-003
8643	9.2061e-003
8644	9.2072e-003
8645	9.2061e-003
8646	9.2072e-003
8647	9.205e-003
8648	9.206e-003
8649	9.207e-003
8650	9.2059e-003
8651	9.207e-003
8652	9.2058e-003
8653	9.2069e-003
8654	9.2057e-003
8655	9.2067e-003
8656	9.2056e-003
8657	9.2067e-003
8658	9.2053e-003
8659	9.2065e-003
8660	9.2045e-003
8661	9.205e-003
8662	9.2062e-003
8663	9.2047e-003
8664	9.206e-003
8665	9.2045e-003
8666	9.2056e-003
8667	9.2044e-003
8668	9.2054e-003
8669	9.2043e-003
8670	9.2054e-003
8671	9.2042e-003
8672	9.2052e-003
8673	9.2039e-003
8674	9.205e-003
8675	9.2037e-003
8676	9.2048e-003
8677	9.2035e-003
8678	9.2045e-003
8679	9.2032e-003
8680	9.2043e-003
8681	9.2029e-003
8682	9.2041e-003
8683	9.2026e-003
8684	9.2038e-003
8685	9.2023e-003
8686	9.2035e-003
8687	9.202e-003
8688	9.2033e-003
8689	9.201e-003
8690	9.2018e-003
8691	9.2031e-003
8692	9.2014e-003
8693	9.2028e-003
8694	9.2009e-003
8695	9.2024e-003
8696	9.2003e-003
8697	9.2019e-003
8698	9.1994e-003
8699	9.2011e-003
8700	9.1985e-003
8701	9.2001e-003
8702	9.1976e-003
8703	9.1991e-003
8704	9.1966e-003
8705	9.1981e-003
8706	9.1954e-003
8707	9.1972e-003
8708	9.1943e-003
8709	9.1959e-003
8710	9.1935e-003
8711	9.1935e-003
8712	9.1951e-003
8713	9.1929e-003
8714	9.1944e-003
8715	9.1918e-003
8716	9.1924e-003
8717	9.194e-003
8718	9.1919e-003
8719	9.1935e-003
8720	9.1915e-003
8721	9.1932e-003
8722	9.191e-003
8723	9.1926e-003
8724	9.1898e-003
8725	9.1906e-003
8726	9.1923e-003
8727	9.1902e-003
8728	9.1918e-003
8729	9.1899e-003
8730	9.1916e-003
8731	9.1897e-003
8732	9.1912e-003
8733	9.1883e-003
8734	9.1895e-003
8735	9.191e-003
8736	9.1893e-003
8737	9.1908e-003
8738	9.1879e-003
8739	9.189e-003
8740	9.1907e-003
8741	9.1888e-003
8742	9.1903e-003
8743	9.1874e-003
8744	9.1886e-003
8745	9.1903e-003
8746	9.1886e-003
8747	9.1899e-003
8748	9.187e-003
8749	9.1885e-003
8750	9.1901e-003
8751	9.1882e-003
8752	9.1898e-003
8753	9.1868e-003
8754	9.188e-003
8755	9.1896e-003
8756	9.1878e-003
8757	9.1895e-003
8758	9.1878e-003
8759	9.1891e-003
8760	9.1878e-003
8761	9.1893e-003
8762	9.1876e-003
8763	9.1894e-003
8764	9.1875e-003
8765	9.1891e-003
8766	9.186e-003
8767	9.1875e-003
8768	9.1891e-003
8769	9.1874e-003
8770	9.1888e-003
8771	9.1858e-003
8772	9.1873e-003
8773	9.1889e-003
8774	9.1871e-003
8775	9.1887e-003
8776	9.1869e-003
8777	9.1887e-003
8778	9.1867e-003
8779	9.1883e-003
8780	9.1851e-003
8781	9.1866e-003
8782	9.1883e-003
8783	9.1866e-003
8784	9.1881e-003
8785	9.1866e-003
8786	9.1882e-003
8787	9.1864e-003
8788	9.1879e-003
8789	9.1848e-003
8790	9.1863e-003
8791	9.188e-003
8792	9.1862e-003
8793	9.1878e-003
8794	9.1846e-003
8795	9.186e-003
8796	9.1877e-003
8797	9.1859e-003
8798	9.1875e-003
8799	9.1843e-003
8800	9.1857e-003
8801	9.1876e-003
8802	9.1856e-003
8803	9.1872e-003
8804	9.1854e-003
8805	9.1872e-003
8806	9.1851e-003
8807	9.1869e-003
8808	9.1836e-003
8809	9.1849e-003
8810	9.1867e-003
8811	9.1847e-003
8812	9.1865e-003
8813	9.1844e-003
8814	9.1863e-003
8815	9.1841e-003
8816	9.1861e-003
8817	9.1826e-003
8818	9.1858e-003
8819	9.1838e-003
8820	9.1825e-003
8821	9.185e-003
8822	9.1833e-003
8823	9.1843e-003
8824	9.1818e-003
8825	9.1798e-003
8826	9.1815e-003
8827	9.1836e-003
8828	9.1815e-003
8829	9.1791e-003
8830	9.1819e-003
8831	9.1839e-003
8832	9.1825e-003
8833	9.1842e-003
8834	9.183e-003
8835	9.1848e-003
8836	9.1833e-003
8837	9.185e-003
8838	9.1835e-003
8839	9.1853e-003
8840	9.1837e-003
8841	9.1853e-003
8842	9.1838e-003
8843	9.1855e-003
8844	9.1856e-003
8845	9.184e-003
8846	9.1842e-003
8847	9.1857e-003
8848	9.1841e-003
8849	9.1842e-003
8850	9.186e-003
8851	9.1859e-003
8852	9.1843e-003
8853	9.1845e-003
8854	9.186e-003
8855	9.1845e-003
8856	9.1845e-003
8857	9.1862e-003
8858	9.1861e-003
8859	9.1845e-003
8860	9.1844e-003
8861	9.1859e-003
8862	9.1845e-003
8863	9.1845e-003
8864	9.1861e-003
8865	9.186e-003
8866	9.1845e-003
8867	9.1846e-003
8868	9.1861e-003
8869	9.1845e-003
8870	9.1846e-003
8871	9.1862e-003
8872	9.186e-003
8873	9.1845e-003
8874	9.1846e-003
8875	9.1861e-003
8876	9.1845e-003
8877	9.1846e-003
8878	9.1862e-003
8879	9.1847e-003
8880	9.1861e-003
8881	9.183e-003
8882	9.1863e-003
8883	9.1847e-003
8884	9.1847e-003
8885	9.1862e-003
8886	9.1846e-003
8887	9.1846e-003
8888	9.1861e-003
8889	9.1846e-003
8890	9.1862e-003
8891	9.1846e-003
8892	9.1861e-003
8893	9.1844e-003
8894	9.1862e-003
8895	9.1845e-003
8896	9.186e-003
8897	9.1828e-003
8898	9.1846e-003
8899	9.1863e-003
8900	9.1846e-003
8901	9.1861e-003
8902	9.1829e-003
8903	9.1846e-003
8904	9.1863e-003
8905	9.1846e-003
8906	9.186e-003
8907	9.183e-003
8908	9.1846e-003
8909	9.1862e-003
8910	9.1846e-003
8911	9.186e-003
8912	9.1829e-003
8913	9.1847e-003
8914	9.1863e-003
8915	9.1847e-003
8916	9.1862e-003
8917	9.1831e-003
8918	9.1847e-003
8919	9.1863e-003
8920	9.1848e-003
8921	9.1862e-003
8922	9.1832e-003
8923	9.1847e-003
8924	9.1863e-003
8925	9.1847e-003
8926	9.1862e-003
8927	9.1831e-003
8928	9.1847e-003
8929	9.1863e-003
8930	9.1847e-003
8931	9.1862e-003
8932	9.1831e-003
8933	9.1847e-003
8934	9.1863e-003
8935	9.1847e-003
8936	9.1863e-003
8937	9.1832e-003
8938	9.1847e-003
8939	9.1863e-003
8940	9.1847e-003
8941	9.1863e-003
8942	9.1832e-003
8943	9.1847e-003
8944	9.1863e-003
8945	9.1847e-003
8946	9.1862e-003
8947	9.1831e-003
8948	9.1847e-003
8949	9.1864e-003
8950	9.1847e-003
8951	9.1862e-003
8952	9.1831e-003
8953	9.1847e-003
8954	9.1863e-003
8955	9.1847e-003
8956	9.1862e-003
8957	9.1831e-003
8958	9.1847e-003
8959	9.1863e-003
8960	9.1847e-003
8961	9.1862e-003
8962	9.1831e-003
8963	9.1848e-003
8964	9.1864e-003
8965	9.1848e-003
8966	9.1863e-003
8967	9.1832e-003
8968	9.1848e-003
8969	9.1865e-003
8970	9.1847e-003
8971	9.1863e-003
8972	9.1832e-003
8973	9.1848e-003
8974	9.1864e-003
8975	9.1848e-003
8976	9.1863e-003
8977	9.1832e-003
8978	9.1847e-003
8979	9.1865e-003
8980	9.1847e-003
8981	9.1862e-003
8982	9.1831e-003
8983	9.1847e-003
8984	9.1865e-003
8985	9.1847e-003
8986	9.1862e-003
8987	9.1831e-003
8988	9.1847e-003
8989	9.1864e-003
8990	9.1847e-003
8991	9.1863e-003
8992	9.1832e-003
8993	9.1847e-003
8994	9.1864e-003
8995	9.1847e-003
8996	9.1862e-003
8997	9.1831e-003
8998	9.1847e-003
8999	9.1865e-003
9000	9.1847e-003
9001	9.1862e-003
9002	9.1831e-003
9003	9.1848e-003
9004	9.1865e-003
9005	9.1848e-003
9006	9.1863e-003
9007	9.1832e-003
9008	9.1848e-003
9009	9.1865e-003
9010	9.1848e-003
9011	9.1863e-003
9012	9.1832e-003
9013	9.1848e-003
9014	9.1865e-003
9015	9.1848e-003
9016	9.1863e-003
9017	9.1848e-003
9018	9.1864e-003
9019	9.1849e-003
9020	9.1863e-003
9021	9.1849e-003
9022	9.1865e-003
9023	9.1849e-003
9024	9.1863e-003
9025	9.1833e-003
9026	9.185e-003
9027	9.1865e-003
9028	9.1851e-003
9029	9.1864e-003
9030	9.185e-003
9031	9.1866e-003
9032	9.1849e-003
9033	9.1864e-003
9034	9.1833e-003
9035	9.1849e-003
9036	9.1865e-003
9037	9.1849e-003
9038	9.1864e-003
9039	9.1849e-003
9040	9.1866e-003
9041	9.1848e-003
9042	9.1864e-003
9043	9.1833e-003
9044	9.1849e-003
9045	9.1865e-003
9046	9.1849e-003
9047	9.1864e-003
9048	9.1849e-003
9049	9.1865e-003
9050	9.185e-003
9051	9.1865e-003
9052	9.1834e-003
9053	9.185e-003
9054	9.1866e-003
9055	9.185e-003
9056	9.1865e-003
9057	9.1835e-003
9058	9.1852e-003
9059	9.1866e-003
9060	9.1853e-003
9061	9.1869e-003
